        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X E Cov        Y E Cov 
    -1.1907930      0.7972273     -1.2922476      0.1137190      1.4886467      0.1404081      2.5962960      2.2273365 
    -1.1907930      0.7972273     -1.2922476      0.7134628     -0.6447950      1.7779997      2.3980067      2.3941972 
    -1.1907930      0.7972273     -1.2922476     -0.4908332     -0.6165948     -1.8006490      2.8350634      2.0989839 
    -1.1907930      0.7972273     -1.2922476     -0.2753271     -1.3112791     -0.8719346      2.6965213      2.1664580 
    -1.1907930      0.7972273     -1.2922476     -1.7535122     -0.9951136      0.4461683      2.5510112      2.2591670 
    -1.1907930      0.7972273     -1.2922476      0.1688645     -0.1313468      0.4787412      2.5405388      2.2669755 
    -1.1907930      0.7972273     -1.2922476     -2.1346639     -0.9254448     -0.2757059      2.6430377      2.1974506 
    -1.1907930      0.7972273     -1.2922476     -0.5494854      0.3916773     -0.7968868      2.7016035      2.1636737 
    -1.1907930      0.7972273     -1.2922476      1.6328383      0.0960039     -1.9112228      2.8231407      2.1041714 
    -1.1907930      0.7972273     -1.2922476     -0.8381415      1.6797371      0.5187264      2.5677114      2.2470731 
    -1.1907930      0.7972273     -1.2922476      0.7139483     -0.4148903      0.7066644      2.5073066      2.2929780 
    -1.1907930      0.7972273     -1.2922476      0.5703884      2.4781987      1.2686047      2.4943998      2.3036110 
    -1.1907930      0.7972273     -1.2922476      0.0867575     -0.3487842     -0.8884900      2.7011727      2.1639087 
    -1.1907930      0.7972273     -1.2922476      0.0380655     -1.0856448      0.9423098      2.4781764      2.3174308 
    -1.1907930      0.7972273     -1.2922476     -1.2834847     -0.5324218      0.9842130      2.4943889      2.3036201 
    -1.1907930      0.7972273     -1.2922476      0.0650910      1.2991404     -1.0715005      2.7339878      2.1465345 
    -1.1907930      0.7972273     -1.2922476      0.0717370     -1.3309081      1.0621692      2.4612016      2.3324623 
    -1.1907930      0.7972273     -1.2922476      0.1745639      3.1821597     -0.3928474      2.6666847      2.1833540 
    -1.1907930      0.7972273     -1.2922476     -0.1105937      0.6583611      1.5454134      2.4481791      2.3444123 
    -1.1907930      0.7972273     -1.2922476      0.1412339      0.5602352      1.2125177      2.4759868      2.3193362 
    -1.1907930      0.7972273     -1.2922476      0.7943790     -0.1439475      2.9027083      2.3112853      2.4973271 
    -1.1907930      0.7972273     -1.2922476      0.9230881     -0.8843058     -2.4296483      2.9137652      2.0671821 
    -1.1907930      0.7972273     -1.2922476      1.1520734     -0.6435980     -1.5388740      2.7750279      2.1262100 
    -1.1907930      0.7972273     -1.2922476     -0.2348030     -0.0356129      2.1660466      2.3815152      2.4119961 
    -1.1907930      0.7972273     -1.2922476     -1.3625494      0.8608131      1.6589612      2.4506668      2.3421005 
    -1.1907930      0.7972273     -1.2922476     -0.1481382      0.2978356     -0.5584495      2.6671065      2.1831084 
    -1.1907930      0.7972273     -1.2922476      0.4250343      0.0260105     -1.6112315      2.7962067      2.1162834 
    -1.1907930      0.7972273     -1.2922476      1.9409657     -1.2394492      0.3307380      2.5244478      2.2793267 
    -1.1907930      0.7972273     -1.2922476      0.1906322      1.5465096      0.5832190      2.5506427      2.2594388 
    -1.1907930      0.7972273     -1.2922476      0.4798047      1.1651347      1.2347730      2.4800750      2.3157865 
    -1.1907930      0.7972273     -1.2922476      0.4435985     -0.7013654     -0.6233853      2.6602958      2.1870990 
    -1.1907930      0.7972273     -1.2922476     -1.4031887     -0.2090938      1.0349707      2.4951147      2.3030139 
    -1.1907930      0.7972273     -1.2922476      0.6454351      1.2318827     -1.0001307      2.7185060      2.1546008 
    -1.1907930      0.7972273     -1.2922476      1.2154587     -0.0717254     -0.1481820      2.6009197      2.2242526 
    -1.1907930      0.7972273     -1.2922476      0.1485808      0.9183272     -1.5974178      2.7994213      2.1148083 
    -1.1907930      0.7972273     -1.2922476      0.8503991      0.1536375      0.1482591      2.5737171      2.2428278 
    -1.1907930      0.7972273     -1.2922476      0.5637547      2.0569302      1.0282174      2.5108995      2.2900730 
    -1.1907930      0.7972273     -1.2922476     -0.2511046     -0.6176727      0.7563798      2.5077945      2.2925822 
    -1.1907930      0.7972273     -1.2922476     -0.6505808      1.0344066     -0.4143233      2.6611560      2.1865920 
    -1.1907930      0.7972273     -1.2922476      0.4185372     -0.4163319     -2.8258779      2.9841925      2.0418981 
    -1.1907930      0.7972273     -1.2922476     -0.8805144      0.8173558      1.0344576      2.5055447      2.2944113 
    -1.1907930      0.7972273     -1.2922476     -1.3432902      0.6275275     -0.2617543      2.6471009      2.1949819 
     0.5145691      1.4222384      0.0563989     -0.2697468      1.7401177      0.7428748      2.7261103      2.8973741 
     0.5145691      1.4222384      0.0563989      0.3122645      1.0707520     -0.0940861      2.8047925      2.8061643 
     0.5145691      1.4222384      0.0563989     -0.7626383      0.9556161      1.1556141      2.6903511      2.9448109 
     0.5145691      1.4222384      0.0563989     -1.2403553      1.3051345      2.1248312      2.6122747      3.0649328 
     0.5145691      1.4222384      0.0563989      0.4650196      0.4329045      1.4884300      2.6615885      2.9861945 
     0.5145691      1.4222384      0.0563989     -0.0570234     -0.4124871      0.2012705      2.7819439      2.8309800 
     0.5145691      1.4222384      0.0563989     -0.9483128     -1.1361858      0.5735687      2.7458998      2.8728421 
     0.5145691      1.4222384      0.0563989     -0.7276903     -0.5385989     -0.5658896      2.8650501      2.7463331 
     0.5145691      1.4222384      0.0563989     -0.4538511      0.5040608     -1.0181424      2.9051821      2.7104498 
     0.5145691      1.4222384      0.0563989      0.5075865      0.9643706     -2.6888306      3.0961661      2.5726135 
     0.5145691      1.4222384      0.0563989     -0.4353617      0.3708653     -1.0213981      2.9069912      2.7088993 
     0.5145691      1.4222384      0.0563989     -0.1549746      1.0584077     -1.8669112      2.9943551      2.6401114 
     0.5145691      1.4222384      0.0563989     -1.4835649      0.3714950     -0.7886224      2.8815039      2.7312676 
     0.5145691      1.4222384      0.0563989     -0.1186653     -0.3797580      3.0564587      2.5324112      3.2186605 
     0.5145691      1.4222384      0.0563989      0.6131484      1.3089935      2.0364415      2.6200878      3.0517369 
     0.5145691      1.4222384      0.0563989     -0.5060998     -0.2681431      1.5545776      2.6537073      2.9980852 
     0.5145691      1.4222384      0.0563989     -0.0708575      0.4169852     -0.2606735      2.8250422      2.7851918 
     0.5145691      1.4222384      0.0563989      1.6988659     -1.3155329      1.4944459      2.6573880      2.9925012 
     0.5145691      1.4222384      0.0563989      0.0808478     -0.9884230     -1.4179509      2.9722371      2.6564691 
     0.5145691      1.4222384      0.0563989      0.1111379      0.0866533      1.5665786      2.6539163      2.9977668 
     0.5145691      1.4222384      0.0563989      0.2907973     -0.0877765     -0.7423335      2.8804235      2.7322414 
     0.5145691      1.4222384      0.0563989     -1.3736164     -0.3149914      0.0516799      2.7968014      2.8147001 
     0.5145691      1.4222384      0.0563989     -1.3564792     -0.3101441      2.2935804      2.5909731      3.1024333 
     0.5145691      1.4222384      0.0563989      0.2374060     -0.0175563      1.4066434      2.6675830      2.9773138 
     0.5145691      1.4222384      0.0563989     -1.8420513     -1.0042891     -2.4335098      3.1117094      2.5633081 
     0.5145691      1.4222384      0.0563989      1.7722715     -1.2412327     -0.3063707      2.8413385      2.7689665 
     0.5145691      1.4222384      0.0563989      0.4002092      0.0464716      1.0061690      2.7035070      2.9268688 
     0.5145691      1.4222384      0.0563989      0.3311030      0.1533182     -1.7908551      2.9997893      2.6361930 
     0.5145691      1.4222384      0.0563989      0.4644497      1.3244043      0.1911994      2.7766149      2.8369531 
     0.5145691      1.4222384      0.0563989     -0.4172209     -0.0694020      1.0495187      2.6992194      2.9326515 
     0.5145691      1.4222384      0.0563989     -0.1667615      1.0145148     -1.4071743      2.9423931      2.6796388 
     0.5145691      1.4222384      0.0563989     -0.0239310      0.1047182      0.9012538      2.7129774      2.9143119 
     0.5145691      1.4222384      0.0563989     -1.8144229      0.3981047      0.9430387      2.7085375      2.9201622 
     0.5145691      1.4222384      0.0563989      1.2201245     -0.6383207      0.5625904      2.7464863      2.8721325 
     0.5145691      1.4222384      0.0563989     -0.7814302     -0.9597891     -1.2299996      2.9485853      2.6747233 
     0.5145691      1.4222384      0.0563989     -0.3810850     -0.3567030      0.2033539      2.7814707      2.8315075 
     0.5145691      1.4222384      0.0563989      0.3492262      0.2325133      1.5052410      2.6596432      2.9891065 
     0.5145691      1.4222384      0.0563989     -1.3860063     -1.3994367      1.1188753      2.6914098      2.9433449 
     0.5145691      1.4222384      0.0563989      1.0007892     -0.9560077     -0.7205934      2.8864698      2.7268191 
     0.5145691      1.4222384      0.0563989      2.1481327     -2.0398905      0.3566910      2.7720967      2.8420744 
     0.5145691      1.4222384      0.0563989      0.6280798     -1.3061441      1.0890727      2.6951944      2.9381365 
     0.5145691      1.4222384      0.0563989     -0.9492429      1.1160621      0.7924408      2.7220626      2.9025369 
     0.5145691      1.4222384      0.0563989     -0.9252801     -1.0343318      1.8913195      2.6213574      3.0496197 
     0.5145691      1.4222384      0.0563989      1.0770867     -0.2668660     -2.4660094      3.0947319      2.5734844 
     0.5145691      1.4222384      0.0563989      0.5726008     -0.1281972     -0.1539887      2.8172917      2.7931100 
     0.5145691      1.4222384      0.0563989     -0.1060482      0.0393042      1.5990002      2.6509070      3.0023704 
     0.5145691      1.4222384      0.0563989     -0.8126422     -0.1986591      0.0425682      2.7972236      2.8142454 
     0.5145691      1.4222384      0.0563989     -0.1583439      0.7024726      1.0206828      2.7021830      2.9286478 
     0.5145691      1.4222384      0.0563989     -0.4936591      0.9723109     -0.0805953      2.8039230      2.8070858 
     0.5145691      1.4222384      0.0563989      0.7137471      1.1765634      1.2869285      2.6799993      2.9593537 
     0.5145691      1.4222384      0.0563989     -1.9109272      0.3325995      0.4189255      2.7576256      2.8588389 
     0.5145691      1.4222384      0.0563989     -1.1665296      0.7265901      0.7027454      2.7304327      2.8919164 
     0.5145691      1.4222384      0.0563989      0.3063018      0.8695428     -0.0904087      2.8054275      2.8054924 
     0.5145691      1.4222384      0.0563989     -0.5088718      0.5297325     -0.5398119      2.8532941      2.7574144 
     0.5145691      1.4222384      0.0563989      1.4038577     -0.0653253     -1.6644592      2.9872837      2.6452688 
     0.5145691      1.4222384      0.0563989      0.3586259      1.0264729      2.2337828      2.6035833      3.0799580 
     0.5145691      1.4222384      0.0563989     -0.5620077     -0.0552670      1.9296960      2.6224737      3.0477643 
     0.5145691      1.4222384      0.0563989     -0.3442291     -0.7575190      0.8444031      2.7185908      2.9070058 
     0.5145691      1.4222384      0.0563989      0.1137190      1.4886467      0.1404081      2.7807274      2.8323372 
     0.5145691      1.4222384      0.0563989      0.7134628     -0.6447950      1.7779997      2.6337179      3.0293914 
     0.5145691      1.4222384      0.0563989     -0.4908332     -0.6165948     -1.8006490      3.0152803      2.6252323 
     0.5145691      1.4222384      0.0563989     -0.2753271     -1.3112791     -0.8719346      2.9088909      2.7072773 
     0.5145691      1.4222384      0.0563989     -1.7535122     -0.9951136      0.4461683      2.7584807      2.8578325 
     0.5145691      1.4222384      0.0563989      0.1688645     -0.1313468      0.4787412      2.7533778      2.8638675 
     0.5145691      1.4222384      0.0563989     -2.1346639     -0.9254448     -0.2757059      2.8357764      2.7744411 
     0.5145691      1.4222384      0.0563989     -0.5494854      0.3916773     -0.7968868      2.8820236      2.7307999 
     0.5145691      1.4222384      0.0563989      1.6328383      0.0960039     -1.9112228      3.0147917      2.6255733 
     0.5145691      1.4222384      0.0563989     -0.8381415      1.6797371      0.5187264      2.7456956      2.8730895 
     0.5145691      1.4222384      0.0563989      0.7139483     -0.4148903      0.7066644      2.7319126      2.8900608 
     0.5145691      1.4222384      0.0563989      0.5703884      2.4781987      1.2686047      2.6830115      2.9550823 
     0.5145691      1.4222384      0.0563989      0.0867575     -0.3487842     -0.8884900      2.8996709      2.7152075 
