        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X S Cov        Y S Cov 
    -0.3467769      1.2503101     -0.4524112      0.2971873     -1.3162748     -1.2017624      2.8108383      2.4006079 
    -0.3467769      1.2503101     -0.4524112     -0.3482212      0.8150987     -1.4795772      2.8302766      2.3876646 
    -0.3467769      1.2503101     -0.4524112      0.0934098      0.6399516      0.2870786      2.6356721      2.5433081 
    -0.3467769      1.2503101     -0.4524112      0.8252252     -2.1705515      0.2093586      2.6367914      2.5422146 
    -0.3467769      1.2503101     -0.4524112     -0.8913489     -0.1577608     -1.6046175      2.8577553      2.3701547 
    -0.3467769      1.2503101     -0.4524112      2.1611634     -0.4009651      1.6170889      2.5009660      2.6991665 
     0.5285742      1.0522162     -0.0542704     -0.9017423      0.7625437     -1.0134157      2.9151908      2.6878632 
     0.5285742      1.0522162     -0.0542704     -0.7144279      0.2609359      1.7597763      2.6362208      3.0158255 
     0.5285742      1.0522162     -0.0542704      0.7336281     -0.7238736     -0.9524260      2.9225161      2.6816745 
     0.5285742      1.0522162     -0.0542704     -0.3774333      0.1788057     -1.3641180      2.9638679      2.6483447 
     0.5285742      1.0522162     -0.0542704      0.0764847     -0.7311128      0.0922180      2.7993361      2.7992117 
     0.5285742      1.0522162     -0.0542704      0.1277367     -0.6869018      0.3085786      2.7754330      2.8258709 
     0.5285742      1.0522162     -0.0542704      1.6222729     -0.3782165     -3.1036174      3.2179931      2.4897039 
     0.5285742      1.0522162     -0.0542704     -0.5604022      0.9914590     -0.5960507      2.8659621      2.7318996 
     0.5285742      1.0522162     -0.0542704     -0.1078823      0.3836573     -0.6315848      2.8742034      2.7242160 
     0.5285742      1.0522162     -0.0542704      1.3859695      0.6237200     -2.1690831      3.0578618      2.5814860 
     0.5285742      1.0522162     -0.0542704     -0.2564538     -0.9402704     -2.3845876      3.1264308      2.5392206 
     0.5285742      1.0522162     -0.0542704     -0.6280603      0.5037364      0.0099545      2.8038415      2.7943457 
     0.5285742      1.0522162     -0.0542704     -0.0061508      0.7662335      0.0601554      2.7973501      2.8013724 
     0.5285742      1.0522162     -0.0542704     -1.7794680      0.1889974      1.5000370      2.6590352      2.9798721 
     0.5285742      1.0522162     -0.0542704     -0.0858940     -0.0858739     -1.9806662      3.0484125      2.5877094 
     0.5285742      1.0522162     -0.0542704     -1.6638093      1.9464579      0.6429780      2.7395461      2.8687632 
     0.5285742      1.0522162     -0.0542704      1.5644337     -1.1434567     -0.8092336      2.9083417      2.6937314 
     0.5285742      1.0522162     -0.0542704      0.2504874     -0.0197330     -1.9360785      3.0406348      2.5929098 
     0.5285742      1.0522162     -0.0542704     -1.8323521      1.1467287      1.7538432      2.6408083      3.0084158 
     0.5285742      1.0522162     -0.0542704     -0.9432815      0.1453613      2.9585429      2.5378723      3.2008241 
     0.5285742      1.0522162     -0.0542704     -1.4198507     -0.4350336      1.7148465      2.6369360      3.0146643 
     0.5285742      1.0522162     -0.0542704     -0.6664507      0.1018116      2.0166751      2.6132960      3.0543036 
     0.5285742      1.0522162     -0.0542704      1.0929001     -0.2317698      2.9170102      2.5379723      3.2006063 
     0.5285742      1.0522162     -0.0542704      0.6586375     -0.2929351      0.5833268      2.7456997      2.8611481 
     0.5285742      1.0522162     -0.0542704      1.6723824     -1.0549887      0.5241480      2.7522033      2.8532202 
     0.5285742      1.0522162     -0.0542704      0.2292755     -0.4090800     -2.8163581      3.1768773      2.5110505 
     0.5285742      1.0522162     -0.0542704      0.5452649      0.5728002      3.1513807      2.5276163      3.2235377 
     0.5285742      1.0522162     -0.0542704     -0.1201551     -0.7987064      1.0927995      2.6943464      2.9283422 
     0.5285742      1.0522162     -0.0542704      0.1145296     -0.8699896     -1.5804590      3.0079151      2.6155924 
     0.5285742      1.0522162     -0.0542704      0.7432786      0.0882455     -1.7320694      3.0109913      2.6134026 
     0.5285742      1.0522162     -0.0542704      0.2579509      1.0795842     -0.0474700      2.8070721      2.7908863 
     0.5285742      1.0522162     -0.0542704     -1.7433007      2.9598973      0.7699424      2.7282614      2.8830241 
     0.5285742      1.0522162     -0.0542704      1.9552282     -1.3469840     -3.0979760      3.2498188      2.4740851 
     0.5285742      1.0522162     -0.0542704     -1.2606996      0.0466199     -1.0809300      2.9314093      2.6742799 
     0.5285742      1.0522162     -0.0542704     -0.5269255     -1.3684453      1.5251546      2.6502470      2.9934592 
     0.5285742      1.0522162     -0.0542704     -2.6746107      1.4659051      0.4728812      2.7561180      2.8485066 
     0.5285742      1.0522162     -0.0542704     -0.6299785      0.4210299      1.4601379      2.6632725      2.9734340 
     0.5285742      1.0522162     -0.0542704     -0.5213709     -0.1207474      0.2048748      2.7853377      2.8146486 
     0.5285742      1.0522162     -0.0542704      0.9807809     -1.5916118     -0.2486810      2.8430141      2.7540053 
     0.5285742      1.0522162     -0.0542704     -0.5048035     -0.6669659      1.4251995      2.6626317      2.9744030 
     0.5285742      1.0522162     -0.0542704      0.5109942     -0.8381869     -2.5391757      3.1459846      2.5280278 
     0.5285742      1.0522162     -0.0542704     -0.3520288     -1.1931331     -0.3522094      2.8537616      2.7435192 
     0.5285742      1.0522162     -0.0542704      0.8140002      2.3808456     -2.1524748      3.0255970      2.6031698 
     0.5285742      1.0522162     -0.0542704      0.2394776      0.0181145     -1.8274343      3.0254008      2.6033055 
     0.5285742      1.0522162     -0.0542704     -0.3610294     -0.1767368     -2.7030983      3.1541778      2.5234428 
     0.5285742      1.0522162     -0.0542704     -1.2573190     -1.0714413      1.6545048      2.6393779      3.0107161 
     0.5285742      1.0522162     -0.0542704     -0.2084302     -0.2131852      1.2538119      2.6801944      2.9484283 
     0.5285742      1.0522162     -0.0542704      0.0789788     -1.4142868      1.3156461      2.6705294      2.9625745 
     0.5285742      1.0522162     -0.0542704      0.9862257      0.2700961     -0.5237460      2.8620902      2.7355551 
     0.5285742      1.0522162     -0.0542704      1.6928113      0.4905634     -3.9065356      3.3154641      2.4441205 
     0.5285742      1.0522162     -0.0542704      0.1061749     -1.0800426      0.1943372      2.7891581      2.8103871 
     0.5285742      1.0522162     -0.0542704      0.5651559     -1.5837211      0.1780383      2.7925089      2.8066797 
     0.5285742      1.0522162     -0.0542704      1.2206149      0.1738453     -1.9292287      3.0348376      2.5968327 
     0.5285742      1.0522162     -0.0542704      1.5442710      0.8007408      1.3393441      2.6748377      2.9562246 
     0.5285742      1.0522162     -0.0542704     -0.0245276     -0.2488844      1.1474129      2.6901691      2.9341956 
     0.5285742      1.0522162     -0.0542704      0.3522395      0.0558767     -1.5507422      2.9884905      2.6297075 
     0.5285742      1.0522162     -0.0542704     -0.6335922     -1.0098817      0.2858207      2.7791295      2.8216530 
     0.5285742      1.0522162     -0.0542704      0.4728107     -0.3180322      0.4799677      2.7564392      2.8481218 
     0.5285742      1.0522162     -0.0542704      0.2592277      0.7178069     -0.2087320      2.8254501      2.7716686 
     0.5285742      1.0522162     -0.0542704     -0.0232365     -0.5044732      1.0156192      2.7024693      2.9171364 
     0.5285742      1.0522162     -0.0542704     -0.9293900      0.1105930      0.3952168      2.7651052      2.8378478 
     0.5285742      1.0522162     -0.0542704     -0.7448552      1.8685019      0.3058519      2.7705770      2.8314667 
     0.5285742      1.0522162     -0.0542704      0.3483174      0.2535717     -0.3631448      2.8447260      2.7523190 
     0.5285742      1.0522162     -0.0542704      0.5057944     -0.6278993      1.4056804      2.6644580      2.9716458 
     0.5285742      1.0522162     -0.0542704     -0.6408727     -0.9839714     -0.5367662      2.8747745      2.7236884 
     0.5285742      1.0522162     -0.0542704      0.8970849     -0.1455912      0.1118066      2.7946203      2.8043579 
     0.5285742      1.0522162     -0.0542704      0.9451185     -0.2997725     -1.4369510      2.9785396      2.6371365 
     0.5285742      1.0522162     -0.0542704     -0.1331219      1.0242017      0.9266828      2.7128612      2.9031297 
     0.5285742      1.0522162     -0.0542704      0.8174463      0.8573959      1.4086056      2.6690224      2.9648125 
     0.5285742      1.0522162     -0.0542704      0.8782050      0.0941546      0.4871014      2.7550154      2.8498299 
     0.5285742      1.0522162     -0.0542704      0.8448328     -1.3429948     -0.9991547      2.9359748      2.6705333 
     0.5285742      1.0522162     -0.0542704     -0.0258524      0.6403635     -0.4360251      2.8505285      2.7466486 
     0.5285742      1.0522162     -0.0542704     -1.5273501     -0.2227481      2.3968547      2.5792823      3.1162647 
     0.5285742      1.0522162     -0.0542704     -0.1668241     -0.8164253      1.6793491      2.6382134      3.0125956 
     0.5285742      1.0522162     -0.0542704      0.4505400     -1.1780823      0.5578040      2.7492236      2.8568374 
     0.5285742      1.0522162     -0.0542704     -0.8240154      2.0760143      1.9361847      2.6300433      3.0259528 
     0.5285742      1.0522162     -0.0542704     -1.5961726      1.2019959     -2.0109916      3.0306698      2.5996780 
     0.5285742      1.0522162     -0.0542704     -0.8808873      0.3061958     -1.6392553      2.9973608      2.6231994 
     0.5285742      1.0522162     -0.0542704     -1.0392643     -0.4799374      0.2394238      2.7829327      2.8173503 
     0.5285742      1.0522162     -0.0542704     -0.1234110      0.4426161     -0.5133670      2.8604755      2.7370883 
     0.5285742      1.0522162     -0.0542704      0.2672326     -1.0186431     -0.6022206      2.8823681      2.7167315 
     0.5285742      1.0522162     -0.0542704      0.0912186     -1.5612005      0.7819728      2.7253714      2.8867394 
     0.5285742      1.0522162     -0.0542704     -0.1377090     -0.0694726     -0.4557824      2.8576389      2.7397943 
     0.5285742      1.0522162     -0.0542704     -0.8034323      0.9334877     -3.1433092      3.1888673      2.5046831 
     0.5285742      1.0522162     -0.0542704     -0.3222884     -0.6996656     -0.4598172      2.8629262      2.7347633 
     0.5285742      1.0522162     -0.0542704      0.5756081     -1.2863768     -0.0954807      2.8230749      2.7741090 
     0.5285742      1.0522162     -0.0542704     -1.6616782      0.9889875      1.0095652      2.7056054      2.9128709 
     0.5285742      1.0522162     -0.0542704      0.8896035     -0.3872562     -0.0801471      2.8165467      2.7808821 
     0.5285742      1.0522162     -0.0542704     -1.6967049      1.9193947     -0.5027443      2.8506512      2.7465295 
     0.5285742      1.0522162     -0.0542704     -1.2368630     -0.4537335      0.9706431      2.7073074      2.9105700 
     0.5285742      1.0522162     -0.0542704      1.7939583      1.3699706     -0.3853285      2.8395746      2.7574120 
     0.5285742      1.0522162     -0.0542704      2.9613699     -0.4042389      0.1779573      2.7873193      2.8124336 
     0.5285742      1.0522162     -0.0542704     -0.9709490      2.1320003      1.7354257      2.6462616      2.9997278 
     0.5285742      1.0522162     -0.0542704      2.2208036     -0.1144652     -1.8355022      3.0263264      2.6026658 
     0.5285742      1.0522162     -0.0542704      0.2971873     -1.3162748     -1.2017624      2.9632674      2.6488100 
     0.5285742      1.0522162     -0.0542704     -0.3482212      0.8150987     -1.4795772      2.9693945      2.6440864 
     0.5285742      1.0522162     -0.0542704      0.0934098      0.6399516      0.2870786      2.7745890      2.8268391 
     0.5285742      1.0522162     -0.0542704      0.8252252     -2.1705515      0.2093586      2.7908032      2.8085634 
     0.5285742      1.0522162     -0.0542704     -0.8913489     -0.1577608     -1.6046175      3.0003377      2.6210390 
     0.5285742      1.0522162     -0.0542704      2.1611634     -0.4009651      1.6170889      2.6456029      3.0007703 
    -0.8396264      1.5503030     -1.3008508     -0.9017423      0.7625437     -1.0134157      2.8236591      2.2123933 
    -0.8396264      1.5503030     -1.3008508     -0.7144279      0.2609359      1.7597763      2.5139902      2.4359426 
    -0.8396264      1.5503030     -1.3008508      0.7336281     -0.7238736     -0.9524260      2.7905532      2.2302872 
    -0.8396264      1.5503030     -1.3008508     -0.3774333      0.1788057     -1.3641180      2.8620865      2.1928975 
    -0.8396264      1.5503030     -1.3008508      0.0764847     -0.7311128      0.0922180      2.6672722      2.3076102 
    -0.8396264      1.5503030     -1.3008508      0.1277367     -0.6869018      0.3085786      2.6424425      2.3256042 
    -0.8396264      1.5503030     -1.3008508      1.6222729     -0.3782165     -3.1036174      3.1018050      2.0954744 
    -0.8396264      1.5503030     -1.3008508     -0.5604022      0.9914590     -0.5960507      2.7697804      2.2420775 
    -0.8396264      1.5503030     -1.3008508     -0.1078823      0.3836573     -0.6315848      2.7656040      2.2445032 
    -0.8396264      1.5503030     -1.3008508      1.3859695      0.6237200     -2.1690831      2.9530032      2.1515334 
    -0.8396264      1.5503030     -1.3008508     -0.2564538     -0.9402704     -2.3845876      3.0147223      2.1267264 
    -0.8396264      1.5503030     -1.3008508     -0.6280603      0.5037364      0.0099545      2.6960324      2.2878762 
    -0.8396264      1.5503030     -1.3008508     -0.0061508      0.7662335      0.0601554      2.6872863      2.2937571 
    -0.8396264      1.5503030     -1.3008508     -1.7794680      0.1889974      1.5000370      2.5450942      2.4061967 
    -0.8396264      1.5503030     -1.3008508     -0.0858940     -0.0858739     -1.9806662      2.9459572      2.1545227 
    -0.8396264      1.5503030     -1.3008508     -1.6638093      1.9464579      0.6429780      2.6516277      2.3188397 
    -0.8396264      1.5503030     -1.3008508      1.5644337     -1.1434567     -0.8092336      2.7598055      2.2479024 
    -0.8396264      1.5503030     -1.3008508      0.2504874     -0.0197330     -1.9360785      2.9349231      2.1592729 
    -0.8396264      1.5503030     -1.3008508     -1.8323521      1.1467287      1.7538432      2.5358169      2.4148410 
    -0.8396264      1.5503030     -1.3008508     -0.9432815      0.1453613      2.9585429      2.4097910      2.5542281 
    -0.8396264      1.5503030     -1.3008508     -1.4198507     -0.4350336      1.7148465      2.5118561      2.4380657 
    -0.8396264      1.5503030     -1.3008508     -0.6664507      0.1018116      2.0166751      2.4875952      2.4629958 
    -0.8396264      1.5503030     -1.3008508      1.0929001     -0.2317698      2.9170102      2.3945334      2.5744733 
    -0.8396264      1.5503030     -1.3008508      0.6586375     -0.2929351      0.5833268      2.6125692      2.3485334 
    -0.8396264      1.5503030     -1.3008508      1.6723824     -1.0549887      0.5241480      2.6001235      2.3585288 
    -0.8396264      1.5503030     -1.3008508      0.2292755     -0.4090800     -2.8163581      3.0751033      2.1046310 
    -0.8396264      1.5503030     -1.3008508      0.5452649      0.5728002      3.1513807      2.3944514      2.5745845 
    -0.8396264      1.5503030     -1.3008508     -0.1201551     -0.7987064      1.0927995      2.5581659      2.3943288 
    -0.8396264      1.5503030     -1.3008508      0.1145296     -0.8699896     -1.5804590      2.8847422      2.1819951 
    -0.8396264      1.5503030     -1.3008508      0.7432786      0.0882455     -1.7320694      2.8994418      2.1751418 
    -0.8396264      1.5503030     -1.3008508      0.2579509      1.0795842     -0.0474700      2.6997425      2.2854123 
    -0.8396264      1.5503030     -1.3008508     -1.7433007      2.9598973      0.7699424      2.6501035      2.3199532 
    -0.8396264      1.5503030     -1.3008508      1.9552282     -1.3469840     -3.0979760      3.1063537      2.0939497 
    -0.8396264      1.5503030     -1.3008508     -1.2606996      0.0466199     -1.0809300      2.8337187      2.2071622 
    -0.8396264      1.5503030     -1.3008508     -0.5269255     -1.3684453      1.5251546      2.5079819      2.4419480 
    -0.8396264      1.5503030     -1.3008508     -2.6746107      1.4659051      0.4728812      2.6727215      2.3037825 
    -0.8396264      1.5503030     -1.3008508     -0.6299785      0.4210299      1.4601379      2.5440260      2.4071824 
    -0.8396264      1.5503030     -1.3008508     -0.5213709     -0.1207474      0.2048748      2.6665980      2.3080867 
    -0.8396264      1.5503030     -1.3008508      0.9807809     -1.5916118     -0.2486810      2.6901643      2.2918106 
    -0.8396264      1.5503030     -1.3008508     -0.5048035     -0.6669659      1.4251995      2.5295933      2.4207466 
    -0.8396264      1.5503030     -1.3008508      0.5109942     -0.8381869     -2.5391757      3.0281765      2.1216272 
    -0.8396264      1.5503030     -1.3008508     -0.3520288     -1.1931331     -0.3522094      2.7208489      2.2717327 
    -0.8396264      1.5503030     -1.3008508      0.8140002      2.3808456     -2.1524748      2.9538310      2.1511845 
    -0.8396264      1.5503030     -1.3008508      0.2394776      0.0181145     -1.8274343      2.9192639      2.1661623 
    -0.8396264      1.5503030     -1.3008508     -0.3610294     -0.1767368     -2.7030983      3.0631463      2.1088492 
    -0.8396264      1.5503030     -1.3008508     -1.2573190     -1.0714413      1.6545048      2.5057263      2.4442253 
    -0.8396264      1.5503030     -1.3008508     -0.2084302     -0.2131852      1.2538119      2.5514719      2.4003615 
    -0.8396264      1.5503030     -1.3008508      0.0789788     -1.4142868      1.3156461      2.5237785      2.4263435 
    -0.8396264      1.5503030     -1.3008508      0.9862257      0.2700961     -0.5237460      2.7407867      2.2593154 
    -0.8396264      1.5503030     -1.3008508      1.6928113      0.4905634     -3.9065356      3.2284121      2.0564848 
    -0.8396264      1.5503030     -1.3008508      0.1061749     -1.0800426      0.1943372      2.6509973      2.3192997 
    -0.8396264      1.5503030     -1.3008508      0.5651559     -1.5837211      0.1780383      2.6423547      2.3256695 
    -0.8396264      1.5503030     -1.3008508      1.2206149      0.1738453     -1.9292287      2.9214586      2.1651860 
    -0.8396264      1.5503030     -1.3008508      1.5442710      0.8007408      1.3393441      2.5454450      2.4058734 
    -0.8396264      1.5503030     -1.3008508     -0.0245276     -0.2488844      1.1474129      2.5601648      2.3925452 
    -0.8396264      1.5503030     -1.3008508      0.3522395      0.0558767     -1.5507422      2.8788336      2.1847980 
    -0.8396264      1.5503030     -1.3008508     -0.6335922     -1.0098817      0.2858207      2.6480487      2.3214600 
    -0.8396264      1.5503030     -1.3008508      0.4728107     -0.3180322      0.4799677      2.6249715      2.3388367 
    -0.8396264      1.5503030     -1.3008508      0.2592277      0.7178069     -0.2087320      2.7146265      2.2757070 
    -0.8396264      1.5503030     -1.3008508     -0.0232365     -0.5044732      1.0156192      2.5697856      2.3840739 
    -0.8396264      1.5503030     -1.3008508     -0.9293900      0.1105930      0.3952168      2.6515569      2.3188913 
    -0.8396264      1.5503030     -1.3008508     -0.7448552      1.8685019      0.3058519      2.6778957      2.3001871 
    -0.8396264      1.5503030     -1.3008508      0.3483174      0.2535717     -0.3631448      2.7277970      2.2673512 
    -0.8396264      1.5503030     -1.3008508      0.5057944     -0.6278993      1.4056804      2.5246739      2.4254766 
    -0.8396264      1.5503030     -1.3008508     -0.6408727     -0.9839714     -0.5367662      2.7493485      2.2541268 
    -0.8396264      1.5503030     -1.3008508      0.8970849     -0.1455912      0.1118066      2.6640091      2.3099227 
    -0.8396264      1.5503030     -1.3008508      0.9451185     -0.2997725     -1.4369510      2.8553516      2.1962208 
    -0.8396264      1.5503030     -1.3008508     -0.1331219      1.0242017      0.9266828      2.6005041      2.3582191 
    -0.8396264      1.5503030     -1.3008508      0.8174463      0.8573959      1.4086056      2.5449502      2.4063293 
    -0.8396264      1.5503030     -1.3008508      0.8782050      0.0941546      0.4871014      2.6258994      2.3381215 
    -0.8396264      1.5503030     -1.3008508      0.8448328     -1.3429948     -0.9991547      2.7919324      2.2295202 
    -0.8396264      1.5503030     -1.3008508     -0.0258524      0.6403635     -0.4360251      2.7430950      2.2579082 
    -0.8396264      1.5503030     -1.3008508     -1.5273501     -0.2227481      2.3968547      2.4537104      2.5004532 
    -0.8396264      1.5503030     -1.3008508     -0.1668241     -0.8164253      1.6793491      2.4998704      2.4501962 
    -0.8396264      1.5503030     -1.3008508      0.4505400     -1.1780823      0.5578040      2.6051960      2.3544223 
    -0.8396264      1.5503030     -1.3008508     -0.8240154      2.0760143      1.9361847      2.5263291      2.4238790 
    -0.8396264      1.5503030     -1.3008508     -1.5961726      1.2019959     -2.0109916      2.9666001      2.1458593 
    -0.8396264      1.5503030     -1.3008508     -0.8808873      0.3061958     -1.6392553      2.9063191      2.1719928 
    -0.8396264      1.5503030     -1.3008508     -1.0392643     -0.4799374      0.2394238      2.6633941      2.3103603 
    -0.8396264      1.5503030     -1.3008508     -0.1234110      0.4426161     -0.5133670      2.7518222      2.2526432 
    -0.8396264      1.5503030     -1.3008508      0.2672326     -1.0186431     -0.6022206      2.7478287      2.2550416 
    -0.8396264      1.5503030     -1.3008508      0.0912186     -1.5612005      0.7819728      2.5778748      2.3770927 
    -0.8396264      1.5503030     -1.3008508     -0.1377090     -0.0694726     -0.4557824      2.7411343      2.2591031 
    -0.8396264      1.5503030     -1.3008508     -0.8034323      0.9334877     -3.1433092      3.1308759      2.0858997 
    -0.8396264      1.5503030     -1.3008508     -0.3222884     -0.6996656     -0.4598172      2.7384567      2.2607422 
    -0.8396264      1.5503030     -1.3008508      0.5756081     -1.2863768     -0.0954807      2.6786509      2.2996656 
    -0.8396264      1.5503030     -1.3008508     -1.6616782      0.9889875      1.0095652      2.6036687      2.3556540 
    -0.8396264      1.5503030     -1.3008508      0.8896035     -0.3872562     -0.0801471      2.6834551      2.2963658 
    -0.8396264      1.5503030     -1.3008508     -1.6967049      1.9193947     -0.5027443      2.7755413      2.2387624 
    -0.8396264      1.5503030     -1.3008508     -1.2368630     -0.4537335      0.9706431      2.5849360      2.3711014 
    -0.8396264      1.5503030     -1.3008508      1.7939583      1.3699706     -0.3853285      2.7257413      2.2686414 
    -0.8396264      1.5503030     -1.3008508      2.9613699     -0.4042389      0.1779573      2.6354364      2.3308520 
    -0.8396264      1.5503030     -1.3008508     -0.9709490      2.1320003      1.7354257      2.5455881      2.4057416 
    -0.8396264      1.5503030     -1.3008508      2.2208036     -0.1144652     -1.8355022      2.8958319      2.1768092 
    -0.8396264      1.5503030     -1.3008508      0.2971873     -1.3162748     -1.2017624      2.8267422      2.2107801 
    -0.8396264      1.5503030     -1.3008508     -0.3482212      0.8150987     -1.4795772      2.8784725      2.1849703 
    -0.8396264      1.5503030     -1.3008508      0.0934098      0.6399516      0.2870786      2.6603155      2.3125590 
    -0.8396264      1.5503030     -1.3008508      0.8252252     -2.1705515      0.2093586      2.6283607      2.3362313 
    -0.8396264      1.5503030     -1.3008508     -0.8913489     -0.1577608     -1.6046175      2.9014284      2.1742284 
    -0.8396264      1.5503030     -1.3008508      2.1611634     -0.4009651      1.6170889      2.4965776      2.4535916 
    -0.1795484     -0.7371001      0.1682943     -0.9017423      0.7625437     -1.0134157      2.6370875      2.6194765 
    -0.1795484     -0.7371001      0.1682943     -0.7144279      0.2609359      1.7597763      2.3781141      3.0178344 
    -0.1795484     -0.7371001      0.1682943      0.7336281     -0.7238736     -0.9524260      2.6548712      2.6008997 
    -0.1795484     -0.7371001      0.1682943     -0.3774333      0.1788057     -1.3641180      2.6871819      2.5690304 
    -0.1795484     -0.7371001      0.1682943      0.0764847     -0.7311128      0.0922180      2.5345935      2.7438343 
    -0.1795484     -0.7371001      0.1682943      0.1277367     -0.6869018      0.3085786      2.5117309      2.7763996 
    -0.1795484     -0.7371001      0.1682943      1.6222729     -0.3782165     -3.1036174      2.9466678      2.3776571 
    -0.1795484     -0.7371001      0.1682943     -0.5604022      0.9914590     -0.5960507      2.5907260      2.6717829 
    -0.1795484     -0.7371001      0.1682943     -0.1078823      0.3836573     -0.6315848      2.6015998      2.6589785 
    -0.1795484     -0.7371001      0.1682943      1.3859695      0.6237200     -2.1690831      2.7809726      2.4882832 
    -0.1795484     -0.7371001      0.1682943     -0.2564538     -0.9402704     -2.3845876      2.8519777      2.4366393 
    -0.1795484     -0.7371001      0.1682943     -0.6280603      0.5037364      0.0099545      2.5337487      2.7450018 
    -0.1795484     -0.7371001      0.1682943     -0.0061508      0.7662335      0.0601554      2.5280135      2.7529993 
    -0.1795484     -0.7371001      0.1682943     -1.7794680      0.1889974      1.5000370      2.3982556      2.9745567 
    -0.1795484     -0.7371001      0.1682943     -0.0858940     -0.0858739     -1.9806662      2.7708214      2.4962778 
    -0.1795484     -0.7371001      0.1682943     -1.6638093      1.9464579      0.6429780      2.4693167      2.8426481 
    -0.1795484     -0.7371001      0.1682943      1.5644337     -1.1434567     -0.8092336      2.6454936      2.6105994 
    -0.1795484     -0.7371001      0.1682943      0.2504874     -0.0197330     -1.9360785      2.7640985      2.5016641 
    -0.1795484     -0.7371001      0.1682943     -1.8323521      1.1467287      1.7538432      2.3802526      3.0130966 
    -0.1795484     -0.7371001      0.1682943     -0.9432815      0.1453613      2.9585429      2.2881748      3.2550927 
    -0.1795484     -0.7371001      0.1682943     -1.4198507     -0.4350336      1.7148465      2.3791354      3.0155674 
    -0.1795484     -0.7371001      0.1682943     -0.6664507      0.1018116      2.0166751      2.3572428      3.0659939 
    -0.1795484     -0.7371001      0.1682943      1.0929001     -0.2317698      2.9170102      2.2892500      3.2517318 
    -0.1795484     -0.7371001      0.1682943      0.6586375     -0.2929351      0.5833268      2.4832050      2.8200574 
    -0.1795484     -0.7371001      0.1682943      1.6723824     -1.0549887      0.5241480      2.4932408      2.8042921 
    -0.1795484     -0.7371001      0.1682943      0.2292755     -0.4090800     -2.8163581      2.8994949      2.4057776 
    -0.1795484     -0.7371001      0.1682943      0.5452649      0.5728002      3.1513807      2.2791409      3.2839406 
    -0.1795484     -0.7371001      0.1682943     -0.1201551     -0.7987064      1.0927995      2.4347658      2.9031086 
    -0.1795484     -0.7371001      0.1682943      0.1145296     -0.8699896     -1.5804590      2.7369318      2.5242086 
    -0.1795484     -0.7371001      0.1682943      0.7432786      0.0882455     -1.7320694      2.7364523      2.5246181 
    -0.1795484     -0.7371001      0.1682943      0.2579509      1.0795842     -0.0474700      2.5367358      2.7408853 
    -0.1795484     -0.7371001      0.1682943     -1.7433007      2.9598973      0.7699424      2.4572555      2.8630360 
    -0.1795484     -0.7371001      0.1682943      1.9552282     -1.3469840     -3.0979760      2.9902659      2.3536443 
    -0.1795484     -0.7371001      0.1682943     -1.2606996      0.0466199     -1.0809300      2.6543901      2.6013922 
    -0.1795484     -0.7371001      0.1682943     -0.5269255     -1.3684453      1.5251546      2.3939153      2.9836341 
    -0.1795484     -0.7371001      0.1682943     -2.6746107      1.4659051      0.4728812      2.4840236      2.8187543 
    -0.1795484     -0.7371001      0.1682943     -0.6299785      0.4210299      1.4601379      2.4029284      2.9649300 
    -0.1795484     -0.7371001      0.1682943     -0.5213709     -0.1207474      0.2048748      2.5183054      2.7668248 
    -0.1795484     -0.7371001      0.1682943      0.9807809     -1.5916118     -0.2486810      2.5821165      2.6821704 
    -0.1795484     -0.7371001      0.1682943     -0.5048035     -0.6669659      1.4251995      2.4042809      2.9621716 
    -0.1795484     -0.7371001      0.1682943      0.5109942     -0.8381869     -2.5391757      2.8738942      2.4220677 
    -0.1795484     -0.7371001      0.1682943     -0.3520288     -1.1931331     -0.3522094      2.5876555      2.6754617 
    -0.1795484     -0.7371001      0.1682943      0.8140002      2.3808456     -2.1524748      2.7392633      2.5222231 
    -0.1795484     -0.7371001      0.1682943      0.2394776      0.0181145     -1.8274343      2.7491058      2.5139481 
    -0.1795484     -0.7371001      0.1682943     -0.3610294     -0.1767368     -2.7030983      2.8728453      2.4227515 
    -0.1795484     -0.7371001      0.1682943     -1.2573190     -1.0714413      1.6545048      2.3825155      3.0081211 
    -0.1795484     -0.7371001      0.1682943     -0.2084302     -0.2131852      1.2538119      2.4201888      2.9306280 
    -0.1795484     -0.7371001      0.1682943      0.0789788     -1.4142868      1.3156461      2.4138156      2.9430692 
    -0.1795484     -0.7371001      0.1682943      0.9862257      0.2700961     -0.5237460      2.5929251      2.6691654 
    -0.1795484     -0.7371001      0.1682943      1.6928113      0.4905634     -3.9065356      3.0354434      2.3305489 
    -0.1795484     -0.7371001      0.1682943      0.1061749     -1.0800426      0.1943372      2.5260807      2.7557227 
    -0.1795484     -0.7371001      0.1682943      0.5651559     -1.5837211      0.1780383      2.5320009      2.7474260 
    -0.1795484     -0.7371001      0.1682943      1.2206149      0.1738453     -1.9292287      2.7607085      2.5044085 
    -0.1795484     -0.7371001      0.1682943      1.5442710      0.8007408      1.3393441      2.4152416      2.9402631 
    -0.1795484     -0.7371001      0.1682943     -0.0245276     -0.2488844      1.1474129      2.4298067      2.9123281 
    -0.1795484     -0.7371001      0.1682943      0.3522395      0.0558767     -1.5507422      2.7136310      2.5446007 
